elbow_angle,back_angle,hip_angle,knee_angle,exercise
176.29938204250266,175.4072828473508,164.65124653686178,154.29716502072216,pushup
173.56544346666192,178.16595172036574,169.46645139336184,152.42997684791175,pushup
140.7774638973784,169.82828453127175,148.48257235030684,119.27410731085445,pushup
156.6120032964349,171.9745407505342,159.615645408099,131.25120521184397,pushup
164.15202738101002,115.45203219635476,160.90711097793323,103.90658732998044,pushup
126.08077956832662,132.65545150279962,170.2270662727039,121.46825416970655,pushup
177.86346452232155,104.50885005493768,148.80496099339655,110.60047845568248,pushup
154.2395759720009,119.03678249688416,162.2910203191906,118.94716182689702,pushup
126.70769597439516,117.81554632153345,164.92170944714348,110.26490535638122,pushup
131.76136978768824,125.768303530291,166.16083894871562,122.71530170338843,pushup
146.28342520670682,127.45346443349808,169.29543964211143,114.51515072935874,pushup
119.38280612609304,131.17001313098055,167.1763679794024,127.39205842928322,pushup
147.58492125457045,132.60400000327192,171.1019011003347,93.0752351968398,pushup
122.08498598388545,127.77724543480996,173.7689283365813,115.04707921735032,pushup
94.35847077188583,166.81229979447903,163.343027375831,172.78072844171217,pushup
169.94836302973735,164.6166699030827,159.21500091762243,168.29021176529588,pushup
172.7576253424438,165.15446627762336,163.70936472659315,177.03199051523114,pushup
165.18166488990715,165.74987669647447,165.40021099514107,179.290143769266,pushup
95.81111926532128,179.03496711199497,175.2681693138778,172.3393009336487,pushup
63.08833958886822,96.02795624297046,116.16487699968334,137.36366876128562,pushup
164.54992535576432,117.37515434375118,106.23170935517356,155.59573965474593,pushup
174.2865902844339,167.4705121755067,165.96726179215645,176.91316172827266,pushup
171.94213624324357,168.09170767697466,163.70238275098328,170.93057908804192,pushup
163.7851383993152,163.50025297530195,157.93012021623716,167.44312075150938,pushup
45.828852978893046,99.1642696993284,106.91736870958796,165.46293671035903,pushup
96.95497059483068,176.4158805064406,179.31759560392973,174.07252643754313,pushup
179.24412930452763,173.74545169884104,171.91569225349178,174.6064082976517,pushup
179.8685618345111,173.0129315025291,170.83645390607725,173.65296258551405,pushup
159.90698499816037,176.52554504143134,168.96778588512132,162.56880871801405,pushup
156.58379538503894,179.57201371014887,165.09766552333832,142.90215790546594,pushup
179.0077976974816,174.95153366929918,171.06934145974023,168.6574485856297,pushup
164.0088896280816,149.1680173376234,151.398348613633,174.86262045874378,pushup
135.64610275190077,176.75059482934114,159.04139220600916,146.42133136539007,pushup
158.67812267726617,167.89254286655537,163.3070872132905,168.38871219503838,pushup
128.13485414548956,141.17505821380385,174.9998912455356,130.96234097930252,pushup
170.0884114899142,161.63029191168172,154.74847215227047,160.6622243213309,pushup
179.7992928672439,165.3080140753965,170.97204317047542,167.19445051533933,pushup
157.30540970534278,171.74406112595392,169.82653354854014,176.21030185278406,pushup
123.19898206626588,127.24980224431904,117.1543741510693,160.18936026890162,pushup
165.84507449947617,166.92384095087652,160.61603238276692,162.6214928228427,pushup
153.90380859352274,149.10922306424254,161.1526829888566,148.63689168748004,pushup
157.7285777769971,155.81336480277673,157.4371723089171,176.58586571968644,pushup
157.8770861256856,176.02787877583228,177.3446449328066,176.5863653070191,pushup
125.33622964269873,97.19830696487873,96.11891294846149,178.06035006573077,pushup
158.344172131054,162.20227413742867,156.87046931142734,164.63390004654164,pushup
171.9245838019413,157.5344492024217,160.9515850195419,172.98358184640597,pushup
128.50124285725002,153.14560877563636,149.0367235945002,172.01028547696367,pushup
45.28608343683569,177.76926335843726,174.51709119574053,168.9624134020154,pushup
64.67953991130466,175.28769695336254,169.03078810509285,169.30468749976131,pushup
39.44833902299413,174.80850952194027,162.32495082664724,160.0638153309106,pushup
163.11613218402462,174.78068088864026,164.7391869376787,118.5343789818758,pushup
172.0214692118619,161.8281159773852,153.24972086470137,149.27337520739866,pushup
176.8179022335887,176.95618766392687,168.07381661981077,157.88422028708098,pushup
177.59198889819933,173.51988326930973,165.040518680993,159.22072276160424,pushup
166.93178680884526,172.21321461180867,163.541837002455,138.8713069377952,pushup
121.10107730948776,105.1593395369931,120.94692566502192,155.2523173705424,pushup
170.27597738433565,176.76917896551618,165.73292185894803,151.4078683001392,pushup
176.63295780414418,175.563893365747,167.76592046330768,160.16634400900648,pushup
160.07341101257614,168.6390576561168,160.05400528633282,146.18814617307686,pushup
174.29593912154283,169.98291095529484,130.61336580746996,120.59159730854856,pushup
175.21675833732633,176.83025814797324,168.8130448916217,157.00155656413312,pushup
175.65658662396055,176.2068218945992,167.35299658601068,153.60554446808365,pushup
166.71643886036452,163.89064176011996,149.3211437962067,142.06837282784085,pushup
171.91769351726884,179.31337956919427,169.53494486391375,154.5572578551156,pushup
177.1563767629703,178.00598365703172,169.1933629542888,158.9157948335744,pushup
157.95254631749975,173.53336241330592,157.7368833987687,128.61328154418985,pushup
169.9667935596482,166.3606241618783,152.60821069877034,142.8507261050235,pushup
178.77201964652383,174.50546399495292,166.70559988839543,158.7989609326314,pushup
175.9685583440094,176.0334352368229,164.55415096645726,147.43548562624102,pushup
95.51390845526652,171.90479261894424,178.32044777342009,166.68222781946565,pushup
82.77926036067849,172.0614876713699,179.68996810386082,164.1165751936203,pushup
141.28623295269168,176.12429764504253,167.6541647375582,162.44254760667238,pushup
114.77523126347296,143.66579680375185,128.36913370872725,143.55780298208242,pushup
161.73831343115037,178.5896800448266,167.85791047223668,153.7496446972816,pushup
133.08520660577025,177.01325079164,166.0034856265994,156.15797829073253,pushup
100.17071616111748,175.56596716594814,178.82903657014208,168.4852632822671,pushup
105.5844248208962,173.9928438084614,179.88694218259363,167.84132093029186,pushup
145.83196088002637,176.76957453578507,167.61874086382335,160.4968520162565,pushup
177.12503017321228,163.425096307637,155.24416661751457,162.3168562838683,pushup
172.16065599265497,162.60364164740554,152.7787432177623,157.91036831039477,pushup
164.88665612375328,153.5460386335721,145.6678692528768,170.58164392454506,pushup
112.29828868808544,179.77232035679768,169.49852883773465,158.23426751583696,pushup
79.6797311063213,173.42140919408354,177.31419089266902,160.7360283091265,pushup
177.99588720796865,163.41246160871728,154.22033412305365,135.081126298871,pushup
146.34444994086286,167.0792961430733,148.97140971752833,95.26604966546248,pushup
179.54688502259245,164.72526013199123,156.1155287981645,145.01389338551203,pushup
179.7883356235138,165.09801633541636,156.4390499096112,123.49534050909298,pushup
30.801295403599536,167.21551976221983,165.6494611915541,178.13750625579647,pushup
162.21530102865475,167.56885503961732,178.5901003261688,138.76041144953209,pushup
175.1190408859598,148.76424030119114,138.36054147346275,138.48730231525016,pushup
172.45118526692784,155.13090530796669,144.29861716472692,136.7756259091855,pushup
163.8191617719823,130.10198912706414,115.590322250128,127.17079064178148,pushup
174.5428441103933,153.30456301662863,142.5874614477369,141.49669590381828,pushup
169.49731351547507,151.9542134386709,142.02430360395888,139.79818670501692,pushup
114.96218928514512,150.44097639528906,116.31599425435392,106.10997305987102,pushup
160.8675370623366,167.32126901908202,160.0343591516711,158.2640531890985,pushup
151.28778066977517,179.503756844298,167.34363081861383,151.84105406898746,pushup
103.94826967625232,174.52678515804172,170.35004106685105,148.98396482794956,pushup
68.49854060869154,178.68213193451723,168.50915633657988,154.3360759314777,pushup
88.98773018623831,172.0950454657012,174.0632737258987,152.99084958114057,pushup
137.16992263401613,179.6050827532329,171.25878233569838,161.69760988821926,pushup
170.33250469274194,167.67305231566024,158.8049129230772,161.69926429404154,pushup
171.72927337234287,167.8999147002643,157.43540853123645,157.88927381387236,pushup
172.86008485742826,167.20500585219114,157.69794572841332,159.8441767226841,pushup
154.76828049054777,175.1311823393572,162.28733663902517,152.9552000844434,pushup
102.75752827255496,179.03348384006463,164.78735265641032,149.38152661827772,pushup
64.29102747067626,178.36247107079538,172.29989789134763,161.45847649496872,pushup
173.00569795767873,158.56381733869972,123.02888660385956,115.22373850668676,pushup
175.82377825167598,176.2387790040003,165.23841872064136,154.00415200796627,pushup
172.89261738745077,177.59785541971314,168.43782385706734,155.41119685194846,pushup
140.50408176890696,173.18380273131314,159.87432350963093,135.56737417215922,pushup
156.08744812055124,172.14240384286992,162.30509632478189,130.92435301935626,pushup
178.6942763707772,176.71804786339993,165.43132026704072,152.4165615496266,pushup
168.34515075446748,178.8338073321875,169.41461173837277,152.21231536248183,pushup
153.04332374058177,167.75669139295547,147.2103284473689,130.32851915936547,pushup
159.20609615980942,170.1669066148435,160.21366458109233,147.62551775423597,pushup
166.51702056931893,176.50915560009616,171.25858726134643,156.23118822126187,pushup
134.72357044843037,173.31461604265328,150.67871643303948,91.06053103522834,pushup
134.84029468402468,143.11813924151429,165.75283078741202,119.77381650132044,pushup
148.1304139749434,149.36504299737845,148.69437051376374,178.62642159122728,pushup
105.92561908559222,161.78683802798355,157.62189989807192,171.48120500265142,pushup
92.18190999320518,165.53597361373497,162.0811272297313,172.95309348066183,pushup
150.32636015023974,157.40493003710185,151.86511050137227,168.22352348221938,pushup
170.53491734449915,165.6263269742507,163.33429100208977,175.2965556334127,pushup
170.74991594419248,163.26445857498018,160.92045541789795,175.15855273770427,pushup
165.21615633009074,163.5168092297737,163.3523576034228,179.67027015832792,pushup
81.2435075409254,178.50883964417042,177.87563255240778,178.71828276881246,pushup
133.62059816572162,162.54822216793136,159.14495976379465,172.80942658384947,pushup
168.46452699649603,166.3831008645984,163.68687003711966,174.25827491653112,pushup
170.55279481827924,149.7544038207262,150.6515872086719,178.17447671206918,pushup
170.2047255293873,155.45692368157123,155.3205255513771,179.72079123220004,pushup
156.862666294792,159.04690758329355,149.23766517726662,157.76553058609508,pushup
100.3656470548034,170.5622608758729,170.53530761170103,179.9446062603199,pushup
34.811088413934,165.27515749509507,159.45573708600767,170.8456630587628,pushup
33.689264411407564,175.51644078212968,174.47846263542922,178.1999751906768,pushup
178.68755968771026,172.10132813847565,162.95210672662117,158.35350545552708,pushup
172.68135047331666,167.55678968067514,148.70580697227555,131.95580330317028,pushup
174.77388876756072,177.5272322002774,168.03924407610037,158.99661936016318,pushup
175.92397279017425,173.67542374171072,162.6645554585526,154.1660648338849,pushup
178.21815783975103,170.41981313594056,163.65391326337425,162.88200785558848,pushup
178.84428678393266,179.8108852668526,174.7230113412732,124.25928647545992,pushup
160.18814436218926,175.18460240032314,172.03912454904523,145.06456368480357,pushup
179.0645139893473,172.0451901159638,169.76757472783174,173.71275258807023,pushup
160.610341275832,177.2361897622723,164.42930391287882,144.95158783952454,pushup
158.11349315596107,176.11107782005234,164.7578692953617,154.75073652206595,pushup
179.50491750922484,175.1838191545785,172.30509923495885,171.94026503350466,pushup
162.23436844603066,177.5985046903568,168.8162280683502,159.06563202563754,pushup
155.6724756855282,178.51447843035,172.29357747173594,133.0500481688608,pushup
178.63014435754377,174.05037486646768,170.69490056722643,170.54253191930832,pushup
179.78361306659562,173.99062367361992,172.0985236772999,174.64899501933584,pushup
160.39872259120327,176.86701932607176,165.58831074304013,151.4930535268342,pushup
153.75905015211404,172.33673162358366,172.8443296171582,140.61295226636872,pushup
177.85098864628975,175.11782899153016,171.66622409687412,171.2713283858469,pushup
167.06768205345915,158.6520495667213,157.96507053873884,178.55840433958218,pushup
133.03010602251686,170.00962134028146,156.9041407369307,155.84742868967763,pushup
154.19300609039328,159.14703614297682,179.7493562509626,132.79901749145603,pushup
149.67096814335682,165.80446662697517,170.75053254372594,127.4861373079051,pushup
118.95196873434011,171.41334424148366,164.72366941055554,132.3266607544888,pushup
87.0306500838577,171.02616752947958,168.35605410017016,138.5295840034839,pushup
65.8046883286171,177.0783111736462,161.6185870272186,147.4422007429475,pushup
60.120196041399765,174.4032689751511,157.0327281687487,145.253262008937,pushup
62.9695509494652,179.09988599158598,168.55684479316454,157.78461876969632,pushup
77.8577527249021,174.74229698393358,173.9273079554565,155.83920546363672,pushup
131.3661883786535,161.70103621402433,178.8081318636149,140.10679650591428,pushup
162.29302734527613,161.60762891367548,176.4040133376355,146.33806342347648,pushup
162.7337030204616,162.97214848433478,179.10289822807945,144.21819743107724,pushup
164.2370061532027,160.4959809801081,176.6276345005215,141.91998476119184,pushup
164.6255150072361,158.35239984557617,176.9378957970484,136.89566359791735,pushup
163.46434300508955,157.72232157387785,179.05413931385215,130.2504794770463,pushup
159.6606611074732,157.32277388506245,177.52142003109913,134.1269146952678,pushup
158.2554160749262,170.22917864275564,157.69879882827993,152.90708914685345,pushup
161.92250427132166,168.83400461871074,152.4658082501872,143.4689375221585,pushup
132.9645821475286,178.51810928853058,168.83262510025313,159.57334074678795,pushup
110.51412195701724,173.51253655204638,178.09980498167798,162.4252206790812,pushup
89.3645262265839,168.2975728116917,176.32483176540103,163.5070479121999,pushup
50.129978420006566,165.8237547686717,170.54544566034488,170.52508061164636,pushup
33.18209182041877,166.12413333132167,171.72629070680784,168.81543334327338,pushup
31.61171248522389,166.9404823839882,174.7288832717715,164.31768037989914,pushup
60.6860281292483,172.5417406910734,179.2631344344945,166.68483630278095,pushup
112.14633447146748,177.93366409408048,174.16899887283142,163.25684084968452,pushup
150.12703370408852,173.69392846941736,162.21298164442248,154.6798562412039,pushup
165.51422643800578,164.29086069456673,151.1783411509089,150.87995289079456,pushup
164.6437344267833,170.2194916433481,158.43687930039377,154.42741561658568,pushup
171.71202061537068,175.00982478439315,158.6922603353962,142.83001141103753,pushup
172.57445503846503,170.3861379378928,151.95802622573302,137.38036877204877,pushup
170.40007628348317,172.9700030827001,156.18300019229486,139.88393142041443,pushup
171.00273378830653,173.96766075462068,158.90797933253282,144.6443010594785,pushup
165.19640344007632,174.83248878825532,159.85070995841764,146.28011409117337,pushup
121.49963975105976,176.62611353143237,158.87806293959127,139.48062572272008,pushup
74.53305725294348,172.25069764014958,170.06375300911637,143.86546751658736,pushup
73.74096915928152,169.08271955996025,169.67385208960195,138.0368508398033,pushup
142.12317194963762,171.19073006779084,158.48245991888226,150.39357614554737,pushup
174.24725663285597,174.3162818537173,157.7132781618042,139.61941535729568,pushup
144.512733375385,173.5978779911388,160.63315384887144,148.44279764592602,pushup
80.59128094402968,175.9591434909086,165.2172755125571,141.47514968275098,pushup
78.12751799390982,169.63562378821754,169.74486919622908,138.3997217014705,pushup
132.20776125221963,175.4546253901964,162.4359199226219,149.66681137476624,pushup
172.57692005080287,171.81996936337205,155.874074124911,142.9537179944291,pushup
127.14957778291358,145.84846364401184,133.16751604253233,148.44607759566924,pushup
177.37475195906666,153.30003316606525,152.5903706508697,178.53491032776742,pushup
138.4423595573152,128.36766308438663,112.90616547766965,141.2686681840604,pushup
63.81201761182656,173.9869952259748,163.256076041977,152.94503528948172,pushup
178.9124493029899,100.37616354480038,95.17580929880148,167.08215396876133,pushup
176.70023352897246,176.3658547000688,171.61484640670508,164.42980331798088,pushup
177.28882445336575,175.42070890233197,170.398262068479,167.39731694246967,pushup
177.88321422259526,174.5892359662992,168.46838904138107,165.00361308889316,pushup
178.33714243278297,174.71163919830903,168.92652618069118,166.12289071774873,pushup
177.5974573797205,177.47496596659494,173.7557237141911,169.21854508236376,pushup
177.81736068371458,178.69380040758315,160.4757430390778,144.80228809828048,pushup
176.69642393360917,177.18657693298994,168.44765023583622,140.15957569980205,pushup
177.11874737492664,171.20327303570855,167.41993197127078,164.9040251430361,pushup
178.53528395515968,171.26493685168424,168.43424939248342,171.7519787944066,pushup
175.54053132826616,166.0099904265071,155.75844660258258,149.70451233346145,pushup
177.08048173125113,173.09691468136845,168.5058030148268,168.57944808884898,pushup
156.63758818362467,167.2703297590789,152.2538783628951,136.65902195513868,pushup
168.90664865618265,176.09531934446633,168.92359416530084,158.97443333250968,pushup
176.72739652984998,177.01499005422588,168.87158032309267,158.83903313298205,pushup
171.35516045263932,171.17836354292473,165.1048281839453,163.1125542724116,pushup
158.4618967352261,177.57071326328403,163.81126297446153,125.06201171780891,pushup
114.4201932785384,160.05779293298596,152.24854467023096,162.92804067563463,pushup
96.56374568804128,169.42565176214512,165.72601913977573,171.46762448761248,pushup
74.84774616926612,167.44256482739564,167.42175058098647,179.95518351085448,pushup
110.79140411858252,179.31867568078408,173.64104951355648,167.98454503602875,pushup
152.29719374009596,173.35441445608177,173.41134185304244,179.8835918061482,pushup
157.08663736764638,154.40360280191862,139.88393609801295,148.98574032603375,pushup
154.9886966526131,163.97280837344758,161.91879333182024,175.99136870754725,pushup
151.30166284195127,170.07178175282073,173.80287198056786,172.42682130173876,pushup
137.59374006858428,172.1831525488147,179.62540123710724,164.9145477744291,pushup
174.89959355252086,167.11689683991216,166.9399372116318,179.6374915280248,pushup
170.84438380458502,167.03369448418474,160.47585662886237,165.5714544775835,pushup
144.4208494998481,179.60470007054622,176.84218508579607,174.25110894959977,pushup
105.54400487372703,170.28896930708007,179.15771667605603,161.59902671784755,pushup
133.21266375038985,178.24884492152106,173.23382201239178,161.59916168707716,pushup
164.53723990548508,179.43666441121022,172.15589455141802,162.23312394833405,pushup
174.99405773652535,174.6472504405952,174.38521902735008,179.4312285254953,pushup
169.34804413108114,168.30351702929175,157.17251288490797,156.66732210857052,pushup
152.38997067598615,174.78166943149483,173.2652127466935,176.96020147321056,pushup
169.2591121063614,176.99325694871516,177.35584898458998,170.63565845376976,pushup
138.43892504851092,177.838272224972,170.0726108589862,163.4787400556186,pushup
161.21200544465754,178.64067756431825,172.36425493247282,166.59075087717073,pushup
172.17753071819956,172.73851496114048,164.88556831011965,162.4830228093732,pushup
172.8596570249049,173.65641010869857,165.81616004555238,162.58285450378548,pushup
156.02837099230376,174.0582056532927,144.40556334336327,140.82350130610547,pushup
162.60629610897232,179.60855837738274,169.36632720646634,158.0141801775982,pushup
166.84477370457483,178.5658372296752,172.32979629249851,166.85678633694016,pushup
165.82461865768465,179.248891896636,170.53825326134788,159.0139932968947,pushup
165.43955858709705,179.75725443061393,170.72819244481155,160.0331473415028,pushup
166.0141284614945,178.19696674137532,172.39942065096565,160.0302496344987,pushup
137.2994117004706,165.00562156524728,176.54282049756614,164.53724787873912,pushup
102.18153740754823,169.3107465795524,176.58587313231314,152.3225626088169,pushup
83.93283905816763,169.16464951857336,179.9966308271873,157.9487376285011,pushup
66.41599569168712,168.92965107618517,177.6107702246418,153.08336530505406,pushup
86.75467396115116,171.26874722874268,176.84482596368755,156.14228447634298,pushup
155.37822735429424,162.7782383630581,177.03460842825643,154.95544582027586,pushup
167.82190536410707,176.5876712100618,173.54838869958851,159.44426171396006,pushup
121.67399849659702,178.98030452697577,171.99631011976297,165.20332076115983,pushup
36.24284558971056,169.07106260881406,178.08304346874502,161.8257234292357,pushup
114.02304195397991,178.0716642820613,170.9336764087693,164.9720249986998,pushup
152.90319908741975,178.35147496037084,168.00368371647727,157.03262440478,pushup
82.5861349260353,171.04625906503776,175.96105141855054,169.98658790393972,pushup
38.95068710647177,170.9614137129605,179.3304190981548,163.33063320860126,pushup
138.5090339626303,177.6893199190015,175.36934426813897,174.92732955665892,pushup
158.62359672861206,172.54506490424248,160.8399250242987,153.79123005161708,pushup
57.01589585412849,168.19615404368238,171.37962013944053,173.5247209002828,pushup
39.0730672354492,164.66271394190727,174.78435665725272,160.21465322122444,pushup
143.36795376385152,179.6540360053567,172.78843307907275,163.03383109434955,pushup
149.6347529709292,173.36987958494294,166.59778849127213,165.5939598206559,pushup
54.5680075888172,167.8436923443834,174.4381319582093,167.00186380737,pushup
35.77245980098455,165.44990768192068,173.49228708151043,163.8124478923121,pushup
145.6381437587619,179.39700750755014,177.12844797028373,172.26037476759063,pushup
150.91523088940406,176.20928470836725,171.9979951518839,162.84765703269272,pushup
147.17459784381558,174.98614505562102,176.56454932177093,175.0094263782427,pushup
46.00386522696213,177.39561925131866,172.8595915643062,168.6345017803577,pushup
32.61816729618544,173.01896709158885,170.82622805144825,176.00966498252737,pushup
60.45957390208214,174.23246359583632,143.25311157757622,143.0921893420741,pushup
107.10940762281508,161.76769638495796,157.94018976853576,169.44016898865542,pushup
87.05731559636604,170.39878663422732,167.5575397225868,174.1482504742436,pushup
53.3713790628136,170.9718768817837,169.05826141429162,176.46954237839262,pushup
171.8387632041604,173.2788675404915,121.474079585946,114.76205056692464,pushup
90.59510279190717,171.2693712755753,174.0060646713432,174.86787573377055,pushup
107.6734793469225,172.83626886925944,170.79226630588215,175.91677536865896,pushup
67.77185126225183,169.03103595589482,166.36705088939033,174.66481435240468,pushup
113.45138313493769,162.2901598768318,160.87985366953208,177.1505151781366,pushup
161.30987238313617,171.62549354920793,168.74430795135927,174.06477086308158,pushup
173.4571516386324,170.55203445319827,168.3949560830737,175.65984515454048,pushup
160.64677927784234,170.09699489801426,169.67849028814982,179.11596577658128,pushup
102.30656127411028,165.4671875847552,162.67845797420424,173.75389281141955,pushup
65.94146253150099,171.56237582199202,168.96933566539576,174.56293589581435,pushup
111.83952235298696,164.88954958340435,160.78903425957762,171.45170311919864,pushup
161.28460134954213,166.3135939699972,157.23497015996108,159.1921133648399,pushup
173.2885418734948,170.7727839657672,168.8257812056386,176.0862678979523,pushup
172.41033957606183,171.49816282730268,169.56903840546008,176.11015029519322,pushup
154.49485267640017,168.08592438827296,169.64455334276911,176.8752755530483,pushup
90.09316276242116,171.11139079557316,169.40342625570534,176.55279519856873,pushup
68.26834110260235,169.2409786583357,165.7195169596439,172.84757562716646,pushup
173.0631077869312,142.55357059783202,136.94757393303013,147.72172887484342,pushup
150.64403147200585,165.2556122997307,158.26753359301856,160.903639407955,pushup
127.15319978640642,157.90498374755447,153.69103041328492,169.65132635485114,pushup
91.96876761974812,144.17996073480705,137.58900251062263,165.25838948227982,pushup
125.26732393475864,143.52654052723585,166.07452181972445,137.74040344943103,pushup
111.50592589791944,150.26789333217147,160.10728228284208,161.86777477604372,pushup
136.99497848257252,145.06722864309964,146.38122209281303,177.21334315693105,pushup
119.48452460256604,148.0390529848269,138.20876457966662,145.3757315173554,pushup
169.98639032252905,156.47338541105924,146.92457183481292,144.62364487693105,pushup
98.67945730812762,173.81821283774983,173.80695211264668,179.97539039566533,pushup
101.9777599149945,178.6682321302028,179.91385147785175,177.38956540643275,pushup
171.35483521988044,171.71333544058473,167.34519666592442,170.6510135003601,pushup
175.40152761858565,170.10922797717905,165.73112919105594,170.38318492325465,pushup
174.6646237472028,169.95500066860367,174.70681160023614,170.54793495337054,pushup
77.86869515510335,161.7769182222968,144.62906359535134,153.6358528836066,pushup
104.18896819401115,151.91226236313588,155.3677072376419,98.48354131283826,pushup
166.11564177784297,161.72331563039833,143.1289364473722,94.28870105798686,pushup
45.6307970776724,158.91476005611494,141.90147302263716,132.72711100147512,pushup
156.42118015765098,158.3318626292665,136.50101922772993,136.6897237044856,pushup
167.49751417195515,155.92337491146512,147.42094311649814,161.38928454320666,pushup
172.26536614191693,177.7008434069387,167.20686975282885,147.43061805427965,pushup
172.61966711372,179.26658683894465,163.33904456816975,144.88618233304237,pushup
169.7545024754384,172.06979175268884,156.00656579645468,143.64880894061992,pushup
177.00931405441753,159.9697983494454,155.58916984969107,170.4405427205199,pushup
128.55840600415223,169.70382517121334,173.86584974247043,142.12500080914745,pushup
108.9527314344918,167.2560424092917,169.53688039293206,127.4410867631929,pushup
77.80799281454102,169.5983416400187,176.65334104452222,151.0522246339011,pushup
87.0101836184991,172.8685475530082,172.6206322814132,148.84528185593686,pushup
104.39058743813104,174.05074995902356,171.43841547507566,149.51173719636697,pushup
82.92176713909986,173.2709157308633,175.33266029849614,156.01226482579867,pushup
144.4259834858533,178.3882671444689,170.24328567736595,154.34033473200404,pushup
171.8780671356813,173.56072145274766,165.8087501420543,162.57923890610607,pushup
